"","Cow","TRT","hour","sday","MotionIndex","Steps","LyingTime","LyingBouts","StandingTime"
"3292",57,"BO",52,2,5,1,58.7,0,1.3
"3293",57,"BO",53,2,178,31,43.3333333333333,2,16.6666666666667
"3294",57,"BO",54,2,31,5,53.7833333333333,1,6.21666666666667
"3295",57,"BO",55,2,20,1,52.9333333333333,1,7.06666666666667
"3296",57,"BO",56,2,24,2,54.1833333333333,1,5.81666666666667
"3297",57,"BO",57,2,24,1,55.7666666666667,1,4.23333333333333
"3298",57,"BO",58,2,0,0,60,0,0
"3299",57,"BO",59,2,24,3,54.9833333333333,1,5.01666666666667
"3300",57,"BO",60,2,8,0,60,0,0
"3301",57,"BO",61,2,47,6,49.8333333333333,4,10.1666666666667
"3302",57,"BO",62,2,27,3,52.9833333333333,1,7.01666666666667
"3303",57,"BO",63,2,292,59,32.1333333333333,3,27.8666666666667
"3304",57,"BO",64,2,77,10,12.25,1,17.75
"3305",58,"LIDO",1,2,198,21,51.4833333333333,2,8.51666666666667
"3306",58,"LIDO",2,2,7,0,60,0,0
"3307",58,"LIDO",3,2,5,0,60,0,0
"3308",58,"LIDO",4,2,83,6,39.6666666666667,1,20.3333333333333
"3309",58,"LIDO",5,2,81,12,52.2833333333333,0,7.71666666666667
"3310",58,"LIDO",6,2,33,4,47.8333333333333,1,12.1666666666667
"3311",58,"LIDO",7,2,2,0,60,0,0
"3312",58,"LIDO",8,2,1,0,60,0,0
"3313",58,"LIDO",9,2,59,6,50.15,1,9.85
"3314",58,"LIDO",10,2,60,5,38.9833333333333,1,21.0166666666667
"3315",58,"LIDO",11,2,6,0,60,0,0
"3316",58,"LIDO",12,2,65,7,42.8833333333333,1,17.1166666666667
"3317",58,"LIDO",13,2,33,0,56.4833333333333,1,3.51666666666667
"3318",58,"LIDO",14,2,32,2,47.6833333333333,1,12.3166666666667
"3319",58,"LIDO",15,2,87,10,51.0833333333333,2,8.91666666666667
"3320",58,"LIDO",16,2,54,5,49.4833333333333,0,10.5166666666667
"3321",58,"LIDO",17,2,437,80,12.0333333333333,2,47.9666666666667
"3322",58,"LIDO",18,2,61,6,40.3833333333333,2,19.6166666666667
"3323",58,"LIDO",19,2,62,9,34.8166666666667,2,25.1833333333333
"3324",58,"LIDO",20,2,227,38,26.4333333333333,1,33.5666666666667
"3325",58,"LIDO",21,2,105,16,37.2666666666667,0,22.7333333333333
"3326",58,"LIDO",22,2,215,33,12.3833333333333,3,47.6166666666667
"3327",58,"LIDO",23,2,173,24,26.4333333333333,2,33.5666666666667
"3328",58,"LIDO",24,2,189,34,13.9166666666667,2,46.0833333333333
"3329",58,"LIDO",25,2,78,9,32.3333333333333,2,27.6666666666667
"3330",58,"LIDO",26,2,73,6,43.6,2,16.4
"3331",58,"LIDO",27,2,225,44,43.4333333333333,1,16.5666666666667
"3332",58,"LIDO",28,2,35,2,56.6666666666667,1,3.33333333333333
"3333",58,"LIDO",29,2,11,0,56.5166666666667,1,3.48333333333333
"3334",58,"LIDO",30,2,107,15,35.4833333333333,2,24.5166666666667
"3335",58,"LIDO",31,2,35,4,52.9,1,7.1
"3336",58,"LIDO",32,2,4,0,60,0,0
"3337",58,"LIDO",33,2,203,39,24.8333333333333,1,35.1666666666667
"3338",58,"LIDO",34,2,1,0,60,0,0
"3339",58,"LIDO",35,2,111,20,34.6666666666667,1,25.3333333333333
"3340",58,"LIDO",36,2,6,0,60,0,0
"3341",58,"LIDO",37,2,11,0,60,0,0
"3342",58,"LIDO",38,2,22,4,53.3166666666667,1,6.68333333333333
"3343",58,"LIDO",39,2,13,2,52.5833333333333,1,7.41666666666667
"3344",58,"LIDO",40,2,59,12,51.05,1,8.95
"3345",58,"LIDO",41,2,156,17,50.6166666666667,2,9.38333333333333
"3346",58,"LIDO",42,2,274,61,26.0833333333333,1,33.9166666666667
"3347",58,"LIDO",43,2,21,3,52.45,1,7.55
"3348",58,"LIDO",44,2,71,5,42.4166666666667,2,17.5833333333333
"3349",58,"LIDO",45,2,36,7,45.3166666666667,1,14.6833333333333
"3350",58,"LIDO",46,2,19,3,58.4166666666667,0,1.58333333333333
"3351",58,"LIDO",47,2,166,28,23.15,1,36.85
"3352",58,"LIDO",48,2,248,41,22.6666666666667,2,37.3333333333333
"3353",58,"LIDO",49,2,77,11,39.9666666666667,2,20.0333333333333
"3354",58,"LIDO",50,2,76,11,33.4,2,26.6
"3355",58,"LIDO",51,2,66,8,43.95,1,16.05
"3356",58,"LIDO",52,2,92,10,37.1666666666667,2,22.8333333333333
"3357",58,"LIDO",53,2,57,8,43.2833333333333,1,16.7166666666667
"3358",58,"LIDO",54,2,61,7,33.3666666666667,2,26.6333333333333
"3359",58,"LIDO",55,2,52,7,46.8166666666667,1,13.1833333333333
"3360",58,"LIDO",56,2,48,5,44.5,1,15.5
"3361",58,"LIDO",57,2,33,2,48.7833333333333,1,11.2166666666667
"3362",58,"LIDO",58,2,13,0,58.0833333333333,1,1.91666666666667
"3363",58,"LIDO",59,2,23,6,48.0833333333333,0,11.9166666666667
"3364",58,"LIDO",60,2,21,2,53.8833333333333,1,6.11666666666667
"3365",58,"LIDO",61,2,13,0,59.9166666666667,1,0.0833333333333333
"3366",58,"LIDO",62,2,16,2,40.4666666666667,0,19.5333333333333
"3367",58,"LIDO",63,2,66,8,20.3833333333333,1,39.6166666666667
"3368",58,"LIDO",64,2,33,6,29.1833333333333,1,0.816666666666667
"3369",59,"BO",1,2,202,15,55.85,0,4.15
"3370",59,"BO",2,2,94,0,60,0,0
"3371",59,"BO",3,2,20,0,60,0,0
"3372",59,"BO",4,2,28,0,60,0,0
"3373",59,"BO",5,2,4,0,60,0,0
"3374",59,"BO",6,2,0,0,60,0,0
"3375",59,"BO",7,2,5,0,60,0,0
"3376",59,"BO",8,2,37,2,59.8166666666667,1,0.183333333333333
"3377",59,"BO",9,2,35,2,55.6833333333333,1,4.31666666666667
"3378",59,"BO",10,2,86,13,51.8166666666667,2,8.18333333333333
"3379",59,"BO",11,2,1,0,60,0,0
"3380",59,"BO",12,2,57,7,50.9833333333333,2,9.01666666666667
"3381",59,"BO",13,2,0,0,60,0,0
"3382",59,"BO",14,2,4,0,60,0,0
"3383",59,"BO",15,2,46,4,52.65,1,7.35
"3384",59,"BO",16,2,271,55,35.05,1,24.95
"3385",59,"BO",17,2,497,78,34.4833333333333,2,25.5166666666667
"3386",59,"BO",18,2,38,3,55.8833333333333,1,4.11666666666667
"3387",59,"BO",19,2,82,6,54.85,1,5.15
"3388",59,"BO",20,2,26,0,60,0,0
"3389",59,"BO",21,2,90,0,60,0,0
"3390",59,"BO",22,2,56,4,51.0333333333333,1,8.96666666666667
"3391",59,"BO",23,2,72,13,47.55,1,12.45
"3392",59,"BO",24,2,278,34,23,2,37
"3393",59,"BO",25,2,52,6,51.7333333333333,1,8.26666666666667
"3394",59,"BO",26,2,191,22,41.25,3,18.75
"3395",59,"BO",27,2,39,4,59.1666666666667,1,0.833333333333333
"3396",59,"BO",28,2,75,8,46.7666666666667,1,13.2333333333333
"3397",59,"BO",29,2,56,5,49.5333333333333,1,10.4666666666667
"3398",59,"BO",30,2,51,8,51.9833333333333,1,8.01666666666667
"3399",59,"BO",31,2,56,11,51.65,1,8.35
"3400",59,"BO",32,2,124,17,40.25,1,19.75
"3401",59,"BO",33,2,62,9,47.3,1,12.7
"3402",59,"BO",34,2,86,16,47.55,1,12.45
"3403",59,"BO",35,2,47,3,43.8,1,16.2
"3404",59,"BO",36,2,8,0,60,0,0
"3405",59,"BO",37,2,62,7,47.65,2,12.35
"3406",59,"BO",38,2,49,5,50.3,1,9.7
"3407",59,"BO",39,2,49,4,49.4,2,10.6
"3408",59,"BO",40,2,81,14,43.4833333333333,1,16.5166666666667
"3409",59,"BO",41,2,136,24,53.1833333333333,1,6.81666666666667
"3410",59,"BO",42,2,670,116,6.4,2,53.6
"3411",59,"BO",43,2,63,10,48.2833333333333,2,11.7166666666667
"3412",59,"BO",44,2,55,4,55.1833333333333,1,4.81666666666667
"3413",59,"BO",45,2,45,5,60,0,0
"3414",59,"BO",46,2,18,2,60,0,0
"3415",59,"BO",47,2,140,16,38.2166666666667,2,21.7833333333333
"3416",59,"BO",48,2,178,29,24.5,3,35.5
"3417",59,"BO",49,2,78,17,51.8166666666667,0,8.18333333333333
"3418",59,"BO",50,2,49,7,36.1833333333333,2,23.8166666666667
"3419",59,"BO",51,2,2,0,60,0,0
"3420",59,"BO",52,2,56,9,50.75,1,9.25
"3421",59,"BO",53,2,46,4,52.0333333333333,2,7.96666666666667
"3422",59,"BO",54,2,47,6,51.2166666666667,1,8.78333333333333
"3423",59,"BO",55,2,45,7,50.6166666666667,2,9.38333333333333
"3424",59,"BO",56,2,76,8,45.5166666666667,0,14.4833333333333
"3425",59,"BO",57,2,19,1,49.4,1,10.6
"3426",59,"BO",58,2,10,1,57.1833333333333,0,2.81666666666667
"3427",59,"BO",59,2,14,2,55.7833333333333,1,4.21666666666667
"3428",59,"BO",60,2,2,0,60,0,0
"3429",59,"BO",61,2,25,2,56.55,1,3.45
"3430",59,"BO",62,2,51,6,54.75,2,5.25
"3431",59,"BO",63,2,157,27,34.6333333333333,1,25.3666666666667
"3432",59,"BO",64,2,76,10,18.1,2,11.9
"3433",6,"BO",1,1,222,28,54.2333333333333,5,5.76666666666667
"3434",6,"BO",2,1,33,0,60,0,0
"3435",6,"BO",3,1,3,0,60,0,0
"3436",6,"BO",4,1,14,0,60,0,0
"3437",6,"BO",5,1,4,0,60,0,0
"3438",6,"BO",6,1,45,3,58.8166666666667,1,1.18333333333333
"3439",6,"BO",7,1,64,8,58.4666666666667,1,1.53333333333333
"3440",6,"BO",8,1,53,5,57.8666666666667,1,2.13333333333333
"3441",6,"BO",9,1,49,5,58.5666666666667,1,1.43333333333333
"3442",6,"BO",10,1,41,7,57.65,1,2.35
"3443",6,"BO",11,1,102,13,53.8,1,6.2
"3444",6,"BO",12,1,18,0,59.85,1,0.15
"3445",6,"BO",13,1,154,26,41.8666666666667,0,18.1333333333333
"3446",6,"BO",14,1,44,3,54.8166666666667,1,5.18333333333333
"3447",6,"BO",15,1,5,0,60,0,0
"3448",6,"BO",16,1,55,6,44.4833333333333,3,15.5166666666667
"3449",6,"BO",17,1,87,12,42.4666666666667,2,17.5333333333333
"3450",6,"BO",18,1,121,17,50.0333333333333,3,9.96666666666667
"3451",6,"BO",19,1,264,47,42.3,1,17.7
"3452",6,"BO",20,1,33,3,56.9166666666667,1,3.08333333333333
"3453",6,"BO",21,1,22,1,53.5333333333333,2,6.46666666666667
"3454",6,"BO",22,1,143,21,51.0333333333333,2,8.96666666666667
"3455",6,"BO",23,1,24,4,55.15,1,4.85
"3456",6,"BO",24,1,33,2,51.5833333333333,2,8.41666666666667
"3457",6,"BO",25,1,58,8,47.05,2,12.95
"3458",6,"BO",26,1,146,20,42.7,4,17.3
"3459",6,"BO",27,1,68,11,50.8166666666667,1,9.18333333333333
"3460",6,"BO",28,1,45,6,57.8666666666667,1,2.13333333333333
"3461",6,"BO",29,1,69,8,52.5333333333333,2,7.46666666666667
"3462",6,"BO",30,1,42,6,56.3833333333333,2,3.61666666666667
"3463",6,"BO",31,1,22,2,54.2,1,5.8
"3464",6,"BO",32,1,58,8,50.5833333333333,2,9.41666666666667
"3465",6,"BO",33,1,77,8,51.75,2,8.25
"3466",6,"BO",34,1,42,5,47.9666666666667,2,12.0333333333333
"3467",6,"BO",35,1,27,3,54.55,1,5.45
"3468",6,"BO",36,1,69,13,49.05,2,10.95
"3469",6,"BO",37,1,33,2,54.1,1,5.9
"3470",6,"BO",38,1,52,7,48.1833333333333,1,11.8166666666667
"3471",6,"BO",39,1,46,5,53.5166666666667,1,6.48333333333333
"3472",6,"BO",40,1,39,5,60,0,0
"3473",6,"BO",41,1,351,68,60,0,0
"3474",6,"BO",42,1,71,8,60,0,0
"3475",6,"BO",43,1,446,85,60,0,0
"3476",6,"BO",44,1,142,22,60,0,0
"3477",6,"BO",45,1,53,10,60,0,0
"3478",6,"BO",46,1,28,3,60,0,0
"3479",6,"BO",47,1,137,27,54,2,6
"3480",6,"BO",48,1,243,54,35.4666666666667,1,24.5333333333333
"3481",6,"BO",49,1,528,114,14.4,5,45.6
"3482",6,"BO",50,1,210,35,38.7833333333333,4,21.2166666666667
"3483",6,"BO",51,1,77,13,50.2333333333333,1,9.76666666666667
"3484",6,"BO",52,1,117,19,44.8833333333333,5,15.1166666666667
"3485",6,"BO",53,1,25,2,55.35,1,4.65
"3486",6,"BO",54,1,38,3,55.75,1,4.25
"3487",6,"BO",55,1,42,5,55.8,2,4.2
"3488",6,"BO",56,1,152,33,42.8833333333333,2,17.1166666666667
"3489",6,"BO",57,1,85,12,49.55,3,10.45
"3490",6,"BO",58,1,34,10,53.75,1,6.25
"3491",6,"BO",59,1,58,13,46.0666666666667,1,13.9333333333333
"3492",6,"BO",60,1,93,11,0,0,60
"3493",6,"BO",61,1,28,4,0,0,60
"3494",6,"BO",62,1,24,3,0,0,60
"3495",6,"BO",63,1,12,0,0,0,60
"3496",6,"BO",64,1,110,15,0,0,60
"3497",6,"BO",65,1,48,10,0,0,15
"3498",60,"B+N",1,2,64,0,60,0,0
"3499",60,"B+N",2,2,1,0,60,0,0
"3500",60,"B+N",3,2,1,0,60,0,0
"3501",60,"B+N",4,2,0,0,60,0,0
"3502",60,"B+N",5,2,2,0,60,0,0
"3503",60,"B+N",6,2,0,0,60,0,0
"3504",60,"B+N",7,2,1,0,60,0,0
"3505",60,"B+N",8,2,3,0,60,0,0
"3506",60,"B+N",9,2,1,0,59.7666666666667,1,0.233333333333333
"3507",60,"B+N",10,2,35,2,54.5,1,5.5
"3508",60,"B+N",11,2,0,0,60,0,0
"3509",60,"B+N",12,2,114,21,41.5333333333333,2,18.4666666666667
"3510",60,"B+N",13,2,0,0,60,0,0
"3511",60,"B+N",14,2,28,3,59.7,1,0.3
"3512",60,"B+N",15,2,82,7,43.8,1,16.2
"3513",60,"B+N",16,2,89,17,50.4666666666667,1,9.53333333333333
"3514",60,"B+N",17,2,221,49,40.6666666666667,2,19.3333333333333
"3515",60,"B+N",18,2,72,10,48.0666666666667,2,11.9333333333333
"3516",60,"B+N",19,2,47,2,55,1,5
"3517",60,"B+N",20,2,14,0,60,0,0
"3518",60,"B+N",21,2,28,2,54.85,1,5.15
"3519",60,"B+N",22,2,3,0,54.6166666666667,2,5.38333333333333
"3520",60,"B+N",23,2,98,15,56.8333333333333,1,3.16666666666667
"3521",60,"B+N",24,2,43,5,48.8,1,11.2
"3522",60,"B+N",25,2,2,0,60,0,0
"3523",60,"B+N",26,2,43,7,49.75,1,10.25
"3524",60,"B+N",27,2,2,0,60,0,0
"3525",60,"B+N",28,2,53,8,52.7833333333333,1,7.21666666666667
"3526",60,"B+N",29,2,0,0,60,0,0
"3527",60,"B+N",30,2,35,1,45.75,1,14.25
"3528",60,"B+N",31,2,41,4,45.2666666666667,1,14.7333333333333
"3529",60,"B+N",32,2,57,8,45.4833333333333,1,14.5166666666667
"3530",60,"B+N",33,2,0,0,60,0,0
"3531",60,"B+N",34,2,33,3,40.9,1,19.1
"3532",60,"B+N",35,2,0,0,60,0,0
"3533",60,"B+N",36,2,26,6,50.7,1,9.3
"3534",60,"B+N",37,2,0,0,60,0,0
"3535",60,"B+N",38,2,32,3,46.05,2,13.95
"3536",60,"B+N",39,2,51,6,54.85,1,5.15
"3537",60,"B+N",40,2,105,24,40.4666666666667,1,19.5333333333333
"3538",60,"B+N",41,2,70,12,45.1333333333333,2,14.8666666666667
"3539",60,"B+N",42,2,52,9,33.3833333333333,1,26.6166666666667
"3540",60,"B+N",43,2,36,6,54.2166666666667,0,5.78333333333333
"3541",60,"B+N",44,2,74,14,47.5833333333333,2,12.4166666666667
"3542",60,"B+N",45,2,0,0,60,0,0
"3543",60,"B+N",46,2,75,11,46.3166666666667,2,13.6833333333333
"3544",60,"B+N",47,2,79,6,46.4333333333333,2,13.5666666666667
"3545",60,"B+N",48,2,60,9,41,2,19
"3546",60,"B+N",49,2,31,5,48.6833333333333,1,11.3166666666667
"3547",60,"B+N",50,2,27,5,49.1166666666667,1,10.8833333333333
"3548",60,"B+N",51,2,31,1,32.1,2,27.9
"3549",60,"B+N",52,2,24,3,50.2833333333333,0,9.71666666666667
"3550",60,"B+N",53,2,58,7,44.6666666666667,2,15.3333333333333
"3551",60,"B+N",54,2,14,1,53.2666666666667,1,6.73333333333333
"3552",60,"B+N",55,2,0,0,60,0,0
"3553",60,"B+N",56,2,35,6,45.55,1,14.45
"3554",60,"B+N",57,2,0,0,60,0,0
"3555",60,"B+N",58,2,0,0,60,0,0
"3556",60,"B+N",59,2,0,0,60,0,0
"3557",60,"B+N",60,2,26,4,41.6333333333333,1,18.3666666666667
"3558",60,"B+N",61,2,74,15,34.75,1,25.25
"3559",60,"B+N",62,2,29,2,39.7333333333333,1,20.2666666666667
"3560",60,"B+N",63,2,81,17,52.6166666666667,1,7.38333333333333
"3561",60,"B+N",64,2,23,2,28.6666666666667,1,1.33333333333333
"3562",61,"BO",1,2,131,24,55.65,0,4.35
"3563",61,"BO",2,2,0,0,60,0,0
"3564",61,"BO",3,2,0,0,60,0,0
"3565",61,"BO",4,2,0,0,60,0,0
"3566",61,"BO",5,2,0,0,60,0,0
"3567",61,"BO",6,2,1,0,60,0,0
"3568",61,"BO",7,2,61,8,55.2833333333333,1,4.71666666666667
"3569",61,"BO",8,2,5,0,60,0,0
"3570",61,"BO",9,2,85,12,54.95,1,5.05
"3571",61,"BO",10,2,48,6,57.1166666666667,1,2.88333333333333
"3572",61,"BO",11,2,52,10,54.0666666666667,1,5.93333333333333
"3573",61,"BO",12,2,41,6,49.45,1,10.55
"3574",61,"BO",13,2,32,4,56.25,1,3.75
"3575",61,"BO",14,2,0,0,60,0,0
"3576",61,"BO",15,2,63,12,53.4833333333333,1,6.51666666666667
"3577",61,"BO",16,2,91,13,53.5666666666667,1,6.43333333333333
"3578",61,"BO",17,2,318,73,38.7666666666667,1,21.2333333333333
"3579",61,"BO",18,2,8,0,60,0,0
"3580",61,"BO",19,2,5,0,60,0,0
"3581",61,"BO",20,2,74,15,51.1,1,8.9
"3582",61,"BO",21,2,41,6,54.95,1,5.05
"3583",61,"BO",22,2,125,22,45.9,1,14.1
"3584",61,"BO",23,2,223,44,46.6833333333333,2,13.3166666666667
"3585",61,"BO",24,2,306,58,26.0166666666667,2,33.9833333333333
"3586",61,"BO",25,2,40,3,56.5666666666667,1,3.43333333333333
"3587",61,"BO",26,2,88,14,49.2666666666667,2,10.7333333333333
"3588",61,"BO",27,2,61,11,47.5666666666667,1,12.4333333333333
"3589",61,"BO",28,2,31,1,53.5333333333333,1,6.46666666666667
"3590",61,"BO",29,2,76,11,49.7,2,10.3
"3591",61,"BO",30,2,81,16,42,1,18
"3592",61,"BO",31,2,27,4,56.7333333333333,1,3.26666666666667
"3593",61,"BO",32,2,2,0,60,0,0
"3594",61,"BO",33,2,39,6,57.8333333333333,1,2.16666666666667
"3595",61,"BO",34,2,4,0,60,0,0
"3596",61,"BO",35,2,18,0,60,0,0
"3597",61,"BO",36,2,38,3,56.15,1,3.85
"3598",61,"BO",37,2,5,0,60,0,0
"3599",61,"BO",38,2,41,4,55.55,1,4.45
"3600",61,"BO",39,2,49,6,56.65,1,3.35
"3601",61,"BO",40,2,221,38,40.5333333333333,2,19.4666666666667
"3602",61,"BO",41,2,77,13,51.55,1,8.45
"3603",61,"BO",42,2,552,122,21,1,39
"3604",61,"BO",43,2,1,0,60,0,0
"3605",61,"BO",44,2,35,3,53.9666666666667,1,6.03333333333333
"3606",61,"BO",45,2,1,0,60,0,0
"3607",61,"BO",46,2,42,2,42.4,1,17.6
"3608",61,"BO",47,2,282,50,30.35,2,29.65
"3609",61,"BO",48,2,471,102,19.9166666666667,2,40.0833333333333
"3610",61,"BO",49,2,19,4,57.4333333333333,0,2.56666666666667
"3611",61,"BO",50,2,46,5,55.9,1,4.1
"3612",61,"BO",51,2,47,6,56.9166666666667,1,3.08333333333333
"3613",61,"BO",52,2,34,4,51.8,1,8.2
"3614",61,"BO",53,2,28,4,54.1333333333333,1,5.86666666666667
"3615",61,"BO",54,2,14,3,59.25,0,0.75
"3616",61,"BO",55,2,0,0,60,0,0
"3617",61,"BO",56,2,51,7,52.8833333333333,1,7.11666666666667
"3618",61,"BO",57,2,2,0,60,0,0
"3619",61,"BO",58,2,36,6,56.0833333333333,1,3.91666666666667
"3620",61,"BO",59,2,1,0,60,0,0
"3621",61,"BO",60,2,48,8,53.2666666666667,1,6.73333333333333
"3622",61,"BO",61,2,2,0,60,0,0
"3623",61,"BO",62,2,3,0,60,0,0
"3624",61,"BO",63,2,295,57,43.7166666666667,1,16.2833333333333
"3625",61,"BO",64,2,70,12,26.2,1,3.8
"3626",62,"B+N",1,2,73,7,49.8,0,10.2
"3627",62,"B+N",2,2,0,0,60,0,0
"3628",62,"B+N",3,2,1,0,60,0,0
"3629",62,"B+N",4,2,77,9,50.3,1,9.7
"3630",62,"B+N",5,2,21,0,60,0,0
"3631",62,"B+N",6,2,19,0,60,0,0
"3632",62,"B+N",7,2,137,16,45.0666666666667,1,14.9333333333333
"3633",62,"B+N",8,2,110,10,41.8666666666667,1,18.1333333333333
"3634",62,"B+N",9,2,18,0,60,0,0
"3635",62,"B+N",10,2,175,21,27.8833333333333,1,32.1166666666667
"3636",62,"B+N",11,2,21,0,60,0,0
"3637",62,"B+N",12,2,123,15,28.6333333333333,1,31.3666666666667
"3638",62,"B+N",13,2,3,0,60,0,0
"3639",62,"B+N",14,2,73,8,51.1666666666667,1,8.83333333333333
"3640",62,"B+N",15,2,206,32,34.2166666666667,1,25.7833333333333
"3641",62,"B+N",16,2,302,46,10.5,1,49.5
"3642",62,"B+N",17,2,254,42,27.5166666666667,0,32.4833333333333
"3643",62,"B+N",18,2,4,0,60,0,0
"3644",62,"B+N",19,2,64,9,47.4833333333333,1,12.5166666666667
"3645",62,"B+N",20,2,190,22,38.6166666666667,4,21.3833333333333
"3646",62,"B+N",21,2,167,17,35,2,25
"3647",62,"B+N",22,2,84,13,40.4166666666667,1,19.5833333333333
"3648",62,"B+N",23,2,146,21,30.1833333333333,1,29.8166666666667
"3649",62,"B+N",24,2,159,27,34.3333333333333,1,25.6666666666667
"3650",62,"B+N",25,2,224,22,35.4833333333333,3,24.5166666666667
"3651",62,"B+N",26,2,96,11,42.1833333333333,1,17.8166666666667
"3652",62,"B+N",27,2,59,6,47.0833333333333,1,12.9166666666667
"3653",62,"B+N",28,2,61,9,49.25,1,10.75
"3654",62,"B+N",29,2,80,5,41.8333333333333,1,18.1666666666667
"3655",62,"B+N",30,2,88,9,41.5833333333333,2,18.4166666666667
"3656",62,"B+N",31,2,74,6,51.2333333333333,1,8.76666666666667
"3657",62,"B+N",32,2,146,31,29.6,0,30.4
"3658",62,"B+N",33,2,60,4,50.8166666666667,2,9.18333333333333
"3659",62,"B+N",34,2,61,8,45.25,1,14.75
"3660",62,"B+N",35,2,74,7,38.1666666666667,1,21.8333333333333
"3661",62,"B+N",36,2,58,5,39,1,21
"3662",62,"B+N",37,2,41,5,48.1166666666667,0,11.8833333333333
"3663",62,"B+N",38,2,95,11,38.0166666666667,1,21.9833333333333
"3664",62,"B+N",39,2,149,21,17.1666666666667,1,42.8333333333333
"3665",62,"B+N",40,2,121,17,37.9666666666667,1,22.0333333333333
"3666",62,"B+N",41,2,147,22,38.1333333333333,1,21.8666666666667
"3667",62,"B+N",42,2,452,87,17.05,0,42.95
"3668",62,"B+N",43,2,0,0,60,0,0
"3669",62,"B+N",44,2,74,11,49.1666666666667,1,10.8333333333333
"3670",62,"B+N",45,2,94,7,40.2833333333333,3,19.7166666666667
"3671",62,"B+N",46,2,90,13,42.9166666666667,2,17.0833333333333
"3672",62,"B+N",47,2,99,14,32.1333333333333,3,27.8666666666667
"3673",62,"B+N",48,2,300,53,20.7833333333333,1,39.2166666666667
"3674",62,"B+N",49,2,34,1,54.8333333333333,1,5.16666666666667
"3675",62,"B+N",50,2,17,0,60,0,0
"3676",62,"B+N",51,2,32,1,54.2166666666667,1,5.78333333333333
"3677",62,"B+N",52,2,75,12,46.7833333333333,2,13.2166666666667
"3678",62,"B+N",53,2,45,4,45.6,2,14.4
"3679",62,"B+N",54,2,99,15,38.1,1,21.9
"3680",62,"B+N",55,2,25,0,59.75,1,0.25
"3681",62,"B+N",56,2,31,5,54.3,0,5.7
"3682",62,"B+N",57,2,68,0,60,0,0
"3683",62,"B+N",58,2,0,0,60,0,0
"3684",62,"B+N",59,2,1,0,60,0,0
"3685",62,"B+N",60,2,9,0,60,0,0
"3686",62,"B+N",61,2,5,0,60,0,0
"3687",62,"B+N",62,2,26,0,60,0,0
"3688",62,"B+N",63,2,216,40,23.8166666666667,1,36.1833333333333
"3689",62,"B+N",64,2,41,5,7.7,2,7.3
"3690",63,"LIDO",1,2,819,75,43.4666666666667,8,16.5333333333333
"3691",63,"LIDO",2,2,131,5,58.6166666666667,1,1.38333333333333
"3692",63,"LIDO",3,2,0,0,60,0,0
"3693",63,"LIDO",4,2,0,0,60,0,0
"3694",63,"LIDO",5,2,27,1,56.1333333333333,1,3.86666666666667
"3695",63,"LIDO",6,2,23,0,60,0,0
"3696",63,"LIDO",7,2,6,0,60,0,0
"3697",63,"LIDO",8,2,10,0,60,0,0
"3698",63,"LIDO",9,2,72,10,53.7833333333333,1,6.21666666666667
"3699",63,"LIDO",10,2,1,0,60,0,0
"3700",63,"LIDO",11,2,37,7,54.6666666666667,1,5.33333333333333
"3701",63,"LIDO",12,2,72,8,55.4666666666667,1,4.53333333333333
"3702",63,"LIDO",13,2,0,0,60,0,0
"3703",63,"LIDO",14,2,8,0,56.8,1,3.2
"3704",63,"LIDO",15,2,39,2,58.6333333333333,0,1.36666666666667
"3705",63,"LIDO",16,2,43,7,52.4333333333333,1,7.56666666666667
"3706",63,"LIDO",17,2,188,39,39.6166666666667,1,20.3833333333333
"3707",63,"LIDO",18,2,44,8,52.1166666666667,1,7.88333333333333
"3708",63,"LIDO",19,2,88,12,49.3,1,10.7
"3709",63,"LIDO",20,2,40,3,50.7,1,9.3
"3710",63,"LIDO",21,2,102,18,40.5333333333333,2,19.4666666666667
"3711",63,"LIDO",22,2,30,4,55.7333333333333,1,4.26666666666667
"3712",63,"LIDO",23,2,138,24,46.3,0,13.7
"3713",63,"LIDO",24,2,201,27,38.6,3,21.4
"3714",63,"LIDO",25,2,47,9,54.9833333333333,0,5.01666666666667
"3715",63,"LIDO",26,2,131,16,37.25,2,22.75
"3716",63,"LIDO",27,2,90,18,45.0666666666667,1,14.9333333333333
"3717",63,"LIDO",28,2,46,2,53.55,1,6.45
"3718",63,"LIDO",29,2,70,7,50.15,1,9.85
"3719",63,"LIDO",30,2,73,14,44.5333333333333,1,15.4666666666667
"3720",63,"LIDO",31,2,24,0,59.7166666666667,1,0.283333333333333
"3721",63,"LIDO",32,2,45,4,48.3333333333333,0,11.6666666666667
"3722",63,"LIDO",33,2,69,11,51.4166666666667,1,8.58333333333333
"3723",63,"LIDO",34,2,36,4,53.1833333333333,1,6.81666666666667
"3724",63,"LIDO",35,2,1,0,60,0,0
"3725",63,"LIDO",36,2,86,14,48.3833333333333,2,11.6166666666667
"3726",63,"LIDO",37,2,2,0,60,0,0
"3727",63,"LIDO",38,2,79,15,45.7333333333333,2,14.2666666666667
"3728",63,"LIDO",39,2,51,6,48.95,1,11.05
"3729",63,"LIDO",40,2,87,16,42.1666666666667,2,17.8333333333333
"3730",63,"LIDO",41,2,29,6,54.0166666666667,1,5.98333333333333
"3731",63,"LIDO",42,2,234,42,30.2333333333333,2,29.7666666666667
"3732",63,"LIDO",43,2,1,0,60,0,0
